order_id,date,region,product,quantity,unit_price,discount,payment_method
101666,2025-02-11,East,Smartwatch,1,7464.03,0.35,UPI
101335,2025-02-04,North,Phone,3,29049.69,0.19,Wallet
100194,2025-01-06,East,Headphones,1,3183.82,0.21,Wallet
106437,2025-06-11,West,Headphones,1,3078.08,0.08,COD
105878,2025-05-28,East,Headphones,1,3116.18,0.23,UPI
105852,2025-05-28,South,Headphones,1,2814.97,0.35,Card
100659,2025-01-17,West,Headphones,1,3138.05,0.17,UPI
103392,2025-03-27,West,Phone,1,29045.81,0.35,Wallet
105558,2025-05-21,West,Camera,2,47234.26,0.1,COD
100361,2025-01-09,South,Laptop,2,58413.96,0.19,Wallet
102427,2025-03-02,West,Laptop,1,61797.56,0.09,Wallet
104599,2025-04-26,South,Tablet,5,19787.89,0.12,COD
104071,2025-04-13,North,Tablet,1,22018.75,0.25,Wallet
103111,2025-03-20,North,Laptop,1,60294.92,0.06,COD
101126,2025-01-30,West,Camera,1,44246.52,0.23,Card
102274,2025-02-26,North,Headphones,1,2561.22,0.26,Card
101020,2025-01-28,East,Camera,1,43512.87,0.26,UPI
102266,2025-02-26,East,Phone,3,28297.54,0.23,Wallet
102513,2025-03-04,East,Camera,1,47143.6,0.35,Wallet
105862,2025-05-28,West,Laptop,1,59760.38,0.35,Wallet
100771,2025-01-20,East,Camera,1,40274.6,0.05,UPI
100013,2025-01-01,South,Laptop,1,66903.55,0.18,COD
106087,2025-06-03,West,Smartwatch,1,8413.07,0.07,UPI
105971,2025-05-31,East,Smartwatch,5,8069.18,0.04,COD
106740,2025-06-19,East,Camera,1,42418.29,0.22,UPI
105803,2025-05-26,West,Smartwatch,2,7329.26,0.25,Wallet
106523,2025-06-13,North,Smartwatch,3,6925.53,0.12,UPI
105097,2025-05-09,West,Phone,1,29877.2,0.13,UPI
100133,2025-01-04,North,Camera,1,47009.36,0.14,COD
102084,2025-02-22,West,Phone,1,31354.52,0.29,COD
100827,2025-01-22,South,Tablet,1,17511.31,0.13,Card
104911,2025-05-04,South,Tablet,2,21237.75,0.35,COD
104215,2025-04-17,North,Camera,1,45137.1,0.03,COD
100777,2025-01-20,East,Phone,1,30480.73,0.17,UPI
100661,2025-01-17,East,Laptop,1,59094.55,0.13,Card
106185,2025-06-05,South,Phone,1,25235.94,0.13,Card
104655,2025-04-28,North,Laptop,1,57277.03,0.07,UPI
106291,2025-06-07,East,Camera,1,46263.06,0.14,Card
104904,2025-05-04,North,Phone,1,29405.99,0.24,UPI
104390,2025-04-21,North,Tablet,1,19869.85,0.09,Card
106851,2025-06-22,North,Smartwatch,1,7981.33,0.08,Wallet
100622,2025-01-16,North,Smartwatch,1,9072.95,0.09,COD
107111,2025-06-29,South,Tablet,1,19231.78,0.24,Card
101680,2025-02-12,East,Laptop,1,56497.54,0.35,Card
102654,2025-03-08,South,Laptop,1,57420.88,0.03,Card
100227,2025-01-06,West,Phone,3,26752.93,0.22,Wallet
101030,2025-01-28,East,Camera,1,49219.6,0.3,Card
102635,2025-03-08,East,Smartwatch,1,8491.97,0.25,COD
104017,2025-04-12,South,Headphones,1,3086.78,0.06,UPI
105482,2025-05-19,South,Laptop,1,70453.78,0.34,Wallet
102981,2025-03-17,North,Laptop,1,60098.71,0.35,UPI
100593,2025-01-15,South,Smartwatch,1,7129.99,0.14,UPI
106303,2025-06-08,North,Tablet,2,20227.28,0.19,UPI
107004,2025-06-26,North,Phone,1,24377.03,0.19,COD
103162,2025-03-21,West,Laptop,1,54038.27,,Card
104038,2025-04-12,East,Headphones,2,2917.95,0.2,Wallet
104016,2025-04-12,West,Laptop,2,64888.52,0.3,Wallet
101922,2025-02-18,North,Tablet,1,17693.35,0.35,Wallet
104617,2025-04-27,East,Tablet,1,20692.75,0.11,Wallet
100443,2025-01-11,West,Headphones,3,2883.26,0.2,COD
100358,2025-01-09,North,Camera,1,47344.67,0.1,UPI
106335,2025-06-09,East,Headphones,1,3178.29,0.35,Wallet
101293,2025-02-03,East,Headphones,2,2974.24,0.23,UPI
100998,2025-01-27,South,Headphones,1,2716.78,0.34,Wallet
106547,2025-06-14,West,Tablet,1,22005.49,0.15,Card
102332,2025-02-28,East,Phone,1,29255.48,0.23,UPI
104954,2025-05-05,South,Camera,1,36475.63,0.08,COD
103079,2025-03-19,East,Phone,1,29335.35,0.12,UPI
103037,2025-03-18,East,Headphones,1,2819.14,0.1,UPI
103458,2025-03-29,East,Laptop,1,60498.31,0.35,Card
102006,2025-02-20,East,Headphones,1,2912.21,0.18,Card
100191,2025-01-06,West,Laptop,1,63061.62,0.2,UPI
100893,2025-01-24,East,Smartwatch,1,8067.08,0.14,Card
104327,2025-04-20,West,Laptop,1,64381.04,0.09,UPI
103207,2025-03-22,East,Tablet,1,18330.27,0.3,Wallet
102451,2025-03-03,North,Camera,1,44366.8,0.05,UPI
100393,2025-01-10,South,Headphones,4,2772.06,0.22,Card
103264,2025-03-23,North,Camera,1,48769.68,0.03,Card
102245,2025-02-26,North,Smartwatch,1,8186.93,0.28,Wallet
106733,2025-06-19,East,Tablet,1,23133.68,0.05,Wallet
106958,2025-06-25,North,Laptop,1,61575.28,0.14,COD
104669,2025-04-28,North,Smartwatch,1,8576.56,0.05,Card
100256,2025-01-07,East,Tablet,1,22572.71,0.12,Card
106383,2025-06-10,West,Phone,1,31514.96,0.12,UPI
105918,2025-05-29,North,Headphones,1,2726.84,0.3,COD
106484,2025-06-12,East,Smartwatch,5,7877.36,0.12,Card
103554,2025-03-31,North,Camera,1,44204.69,0.16,Wallet
105345,2025-05-15,South,Smartwatch,1,8441.14,0.02,Wallet
102294,2025-02-27,West,Tablet,1,20156.69,0.06,Card
101832,2025-02-16,West,Laptop,1,57125.78,0.35,UPI
106805,2025-06-20,South,Tablet,1,24821.32,0.16,UPI
101037,2025-01-28,East,Tablet,5,19560.36,0.24,UPI
100471,2025-01-12,North,Smartwatch,1,8816.1,0.1,Wallet
103789,2025-04-06,West,Headphones,1,3298.49,0.35,Card
106250,2025-06-06,South,Headphones,1,3137.84,0.1,Wallet
100759,2025-01-20,North,Headphones,1,2913.19,0.05,UPI
106795,2025-06-20,West,Tablet,1,19921.21,0.17,UPI
100851,2025-01-23,South,Camera,1,38491.46,0.23,UPI
103990,2025-04-11,North,Smartwatch,1,7279.56,0.35,COD
101364,2025-02-04,South,Headphones,4,3229.25,0.13,Card
104051,2025-04-13,South,Headphones,1,2908.43,0.18,COD
105598,2025-05-22,North,Tablet,1,17267.35,0.35,Card
100891,2025-01-24,South,Camera,1,45832.68,0.17,COD
104612,2025-04-27,South,Phone,1,33546.57,0.18,Card
101715,2025-02-13,North,Laptop,1,58374.71,0.1,COD
104723,2025-04-29,South,Tablet,1,20401.69,0.35,UPI
103135,2025-03-20,North,Tablet,1,18249.7,0.34,UPI
105543,2025-05-20,North,Tablet,2,19938.06,0.35,Card
102720,2025-03-10,East,Camera,1,47970.02,0.35,Wallet
102147,2025-02-23,North,Laptop,1,55429.44,0.35,COD
105319,2025-05-15,North,Headphones,1,3155.81,0.15,Card
105155,2025-05-11,South,Headphones,1,3132.03,0.12,Wallet
100335,2025-01-09,North,Laptop,1,64015.67,0.08,Card
101121,2025-01-30,West,Tablet,5,18418.35,0.1,COD
103765,2025-04-05,East,Smartwatch,1,6279.05,0.04,Wallet
102088,2025-02-22,West,Camera,1,47144.31,0.08,Card
104359,2025-04-21,East,Phone,1,36087.03,0.31,COD
102313,2025-02-27,East,Smartwatch,1,8433.45,0.16,Card
104926,2025-05-05,East,Headphones,2,2715.82,0.11,UPI
101789,2025-02-15,East,Laptop,1,60544.75,0.3,COD
104152,2025-04-15,North,Headphones,1,2929.1,0.1,UPI
104444,2025-04-23,North,Camera,1,42739.93,0.1,Wallet
102784,2025-03-12,West,Phone,1,32562.63,0.23,COD
100919,2025-01-25,North,Headphones,1,3205.57,0.19,Wallet
105933,2025-05-30,South,Tablet,1,24350.18,0.2,Wallet
102579,2025-03-06,North,Phone,1,29458.99,0.19,Card
104150,2025-04-15,South,Camera,1,43480.77,0.35,Card
105003,2025-05-07,East,Tablet,1,22569.3,0.11,UPI
100306,2025-01-08,South,Laptop,1,68593.89,0.14,UPI
101249,2025-02-02,West,Tablet,2,18878.66,0.23,UPI
105182,2025-05-11,West,Tablet,1,17160.21,0.05,UPI
103477,2025-03-29,West,Smartwatch,1,8447.82,0.07,UPI
105176,2025-05-11,West,Headphones,1,2971.06,0.07,Wallet
104600,2025-04-26,West,Camera,2,45015.08,0.23,Wallet
105456,2025-05-18,North,Phone,1,32868.38,0.12,Card
103920,2025-04-09,South,Laptop,1,55373.5,0.2,Card
103821,2025-04-06,North,Smartwatch,1,8380.38,0.19,Wallet
106824,2025-06-21,South,Tablet,1,20366.65,0.17,UPI
104517,2025-04-24,East,Camera,2,41564.78,0.15,Wallet
102236,2025-02-26,South,Laptop,1,64000.69,0.26,UPI
100710,2025-01-18,West,Laptop,1,57408.04,0.27,Card
106655,2025-06-17,West,Camera,1,45252.3,0.18,COD
104774,2025-04-30,South,Smartwatch,1,8602.81,0.15,Card
106917,2025-06-24,East,Laptop,1,56798.02,0.35,Wallet
104097,2025-04-14,South,Phone,1,30897.71,0.25,Wallet
102733,2025-03-10,North,Phone,4,26960.34,0.35,COD
105747,2025-05-25,South,Smartwatch,1,8283.78,0.25,COD
100789,2025-01-21,South,Camera,1,42692.48,0.06,Wallet
101012,2025-01-27,North,Phone,1,28461.83,0.35,Card
106186,2025-06-05,West,Smartwatch,1,7177.67,0.14,Card
105433,2025-05-18,West,Tablet,1,17717.23,0.25,Wallet
106428,2025-06-11,South,Tablet,1,19445.1,0.33,Card
102112,2025-02-23,North,Headphones,1,2927.76,0.06,Wallet
105998,2025-05-31,East,Laptop,1,60959.78,0.27,COD
106724,2025-06-19,West,Laptop,1,51437.93,0.21,COD
105944,2025-05-30,North,Laptop,1,56942.48,0.25,COD
101587,2025-02-09,East,Tablet,1,21264.32,0.28,Wallet
101441,2025-02-06,South,Tablet,2,16722.52,0.05,Card
101613,2025-02-10,West,Camera,1,43410.0,0.04,COD
101603,2025-02-10,South,Tablet,1,20120.93,0.32,Wallet
100133,2025-01-04,North,Camera,1,47009.36,0.14,COD
105128,2025-05-10,East,Camera,1,51682.27,0.3,UPI
103414,2025-03-27,West,Tablet,1,17746.31,0.29,UPI
100316,2025-01-08,East,Camera,1,41461.0,,Card
102929,2025-03-15,East,Laptop,1,57352.65,0.35,COD
103359,2025-03-26,East,Tablet,1,19280.98,0.35,Card
102855,2025-03-13,South,Tablet,2,22391.08,0.1,UPI
106275,2025-06-07,South,Headphones,1,2673.88,0.02,Card
104050,2025-04-13,East,Tablet,1,19825.11,0.05,Card
100330,2025-01-09,South,Phone,1,29520.7,0.08,UPI
103228,2025-03-22,North,Laptop,1,67541.3,0.15,COD
101673,2025-02-11,West,Laptop,1,65237.7,0.21,UPI
104261,2025-04-18,North,Phone,1,32673.36,0.16,COD
106551,2025-06-14,West,Headphones,2,2874.04,,Card
101498,2025-02-07,North,Tablet,1,18436.9,0.04,UPI
100032,2025-01-02,West,Headphones,2,2437.89,0.03,COD
103511,2025-03-30,East,Headphones,1,2710.51,0.16,Card
104711,2025-04-29,East,Smartwatch,1,7552.86,0.07,Wallet
101138,2025-01-30,East,Smartwatch,5,7844.58,0.06,COD
104793,2025-05-01,South,Phone,1,29790.97,0.13,Wallet
103508,2025-03-30,East,Phone,3,31530.69,0.1,Card
104582,2025-04-26,East,Headphones,1,3229.42,,Card
104344,2025-04-20,North,Phone,1,28050.02,0.15,Wallet
104965,2025-05-06,East,Camera,1,47108.95,0.05,Card
101438,2025-02-06,West,Tablet,1,20797.42,0.08,Wallet
106502,2025-06-13,West,Laptop,1,55449.7,0.22,UPI
106471,2025-06-12,North,Headphones,1,2705.09,0.15,UPI
101476,2025-02-07,West,Headphones,2,3134.94,0.33,UPI
103858,2025-04-07,South,Headphones,4,2806.42,0.18,COD
100663,2025-01-17,North,Laptop,1,58324.38,0.19,UPI
104462,2025-04-23,South,Laptop,1,60244.99,0.14,Wallet
101010,2025-01-27,North,Phone,1,30401.59,0.13,COD
101333,2025-02-04,West,Headphones,3,2626.3,0.1,Card
105443,2025-05-18,East,Tablet,2,17997.71,0.31,Card
106662,2025-06-17,East,Tablet,1,19249.74,0.07,COD
101141,2025-01-31,West,Smartwatch,1,7233.64,0.25,Card
106589,2025-06-15,West,Camera,1,43703.78,0.16,COD
102049,2025-02-21,West,Tablet,1,18178.26,0.32,UPI
106403,2025-06-11,West,Headphones,1,2901.59,0.35,Wallet
102998,2025-03-17,East,Phone,1,28952.76,0.06,Card
106447,2025-06-12,East,Headphones,1,3227.02,0.19,UPI
100932,2025-01-25,East,Tablet,1,17955.36,0.27,UPI
104834,2025-05-02,South,Camera,1,43181.27,0.15,UPI
101608,2025-02-10,West,Tablet,1,21152.84,0.24,COD
106000,2025-05-31,West,Tablet,1,19280.63,0.08,UPI
106964,2025-06-25,North,Headphones,1,2938.02,0.18,UPI
106057,2025-06-02,South,Headphones,1,2866.5,0.2,Wallet
107120,2025-06-29,West,Laptop,1,51971.16,0.33,Card
101140,2025-01-31,West,Headphones,1,3041.8,0.33,COD
103632,2025-04-02,West,Headphones,3,3242.66,0.1,Wallet
106240,2025-06-06,East,Smartwatch,2,8770.2,0.2,COD
105011,2025-05-07,West,Smartwatch,1,7442.19,0.35,UPI
104013,2025-04-12,West,Tablet,1,18784.83,0.2,Wallet
102107,2025-02-23,West,Camera,1,46049.59,0.35,UPI
103027,2025-03-18,South,Laptop,1,59621.07,0.35,Wallet
104887,2025-05-04,South,Camera,1,41342.53,0.28,UPI
100772,2025-01-20,East,Phone,1,27453.71,0.17,Card
103675,2025-04-03,West,Camera,1,47480.54,0.09,COD
101533,2025-02-08,West,Camera,1,46873.55,0.07,Wallet
101427,2025-02-06,West,Tablet,1,21380.03,0.35,UPI
102989,2025-03-17,East,Smartwatch,1,7040.54,0.3,Wallet
102902,2025-03-14,South,Headphones,1,3215.97,0.24,Card
104749,2025-04-30,South,Tablet,1,19092.74,0.14,Card
105782,2025-05-26,South,Smartwatch,1,7426.89,0.28,COD
103642,2025-04-02,East,Smartwatch,1,7686.03,0.05,COD
102922,2025-03-15,West,Laptop,3,61514.57,0.35,COD
106370,2025-06-10,West,Tablet,1,19916.34,0.18,Card
102942,2025-03-16,East,Laptop,1,51939.57,0.24,Card
102625,2025-03-07,East,Smartwatch,1,7742.39,0.35,COD
104339,2025-04-20,South,Headphones,1,3246.87,0.35,COD
100749,2025-01-20,North,Camera,1,41556.74,0.15,COD
103357,2025-03-26,West,Phone,1,28220.8,0.16,COD
100083,2025-01-03,South,Tablet,1,19979.0,0.08,Wallet
106073,2025-06-02,North,Phone,2,28900.15,0.07,COD
105104,2025-05-09,South,Headphones,2,3299.12,0.32,Wallet
100128,2025-01-04,South,Laptop,1,62306.17,0.22,COD
102523,2025-03-05,East,Laptop,2,63641.67,0.14,UPI
106998,2025-06-26,East,Camera,2,41393.65,0.03,UPI
104712,2025-04-29,West,Headphones,1,2967.8,0.18,COD
101431,2025-02-06,South,Camera,1,45694.11,0.11,UPI
102182,2025-02-24,West,Laptop,1,64723.09,0.13,COD
101852,2025-02-16,North,Camera,1,44311.26,0.05,UPI
104868,2025-05-03,North,Camera,2,40850.34,0.31,Wallet
103203,2025-03-22,North,Phone,1,27719.76,0.15,Wallet
104272,2025-04-19,East,Phone,1,31935.71,0.23,COD
105734,2025-05-25,West,Tablet,1,19596.39,0.18,Wallet
104719,2025-04-29,West,Camera,1,44113.22,0.19,COD
100522,2025-01-13,West,Laptop,1,63781.92,0.13,Wallet
101545,2025-02-08,North,Laptop,1,56399.14,0.26,Wallet
105415,2025-05-17,South,Tablet,1,20585.69,0.1,Wallet
102295,2025-02-27,West,Tablet,1,17456.52,0.19,COD
103004,2025-03-17,North,Camera,2,44293.56,0.2,Wallet
101301,2025-02-03,West,Camera,1,49946.53,0.31,UPI
100111,2025-01-04,West,Laptop,1,57608.52,0.31,Wallet
100478,2025-01-12,West,Headphones,1,3584.17,0.27,UPI
106102,2025-06-03,South,Tablet,1,19926.72,0.35,UPI
104426,2025-04-22,South,Smartwatch,3,8901.16,0.16,COD
104942,2025-05-05,East,Camera,1,44169.72,0.04,COD
100657,2025-01-17,South,Laptop,1,65070.98,0.01,Wallet
104636,2025-04-27,East,Headphones,1,2904.81,0.05,COD
106144,2025-06-04,South,Laptop,1,57708.98,0.29,UPI
104214,2025-04-17,North,Smartwatch,1,7695.87,0.29,Card
103469,2025-03-29,South,Smartwatch,1,8316.21,0.35,UPI
103400,2025-03-27,South,Laptop,1,60347.11,0.05,UPI
104811,2025-05-01,North,Tablet,1,17231.5,0.18,Wallet
100856,2025-01-23,South,Smartwatch,1,8284.04,0.19,Wallet
103808,2025-04-06,South,Camera,1,46680.13,0.22,Wallet
100046,2025-01-02,West,Phone,2,30934.93,0.27,COD
103248,2025-03-23,South,Camera,1,48722.16,0.31,UPI
103218,2025-03-22,West,Tablet,1,17807.34,0.1,UPI
105089,2025-05-09,South,Laptop,1,56762.47,0.35,UPI
105412,2025-05-17,,Tablet,1,20586.83,0.1,UPI
101432,2025-02-06,South,Phone,3,27140.72,0.06,COD
100748,2025-01-20,West,Tablet,1,20158.56,0.07,COD
102030,2025-02-21,North,Headphones,1,2755.67,0.18,Wallet
103074,2025-03-19,West,Smartwatch,2,9501.68,0.06,Card
106978,2025-06-25,North,Headphones,1,3036.82,0.31,COD
107059,2025-06-27,South,Smartwatch,1,7933.59,0.32,COD
102352,2025-02-28,West,Phone,1,30809.21,0.15,COD
103530,2025-03-31,East,Smartwatch,1,7266.91,0.35,Wallet
102594,2025-03-07,North,Smartwatch,1,8190.56,0.17,Wallet
105886,2025-05-28,East,Tablet,1,20282.46,0.35,Wallet
106118,2025-06-03,East,Smartwatch,1,7335.22,0.1,Wallet
101919,2025-02-18,South,Smartwatch,1,7137.09,0.26,Card
104994,2025-05-06,East,Headphones,1,2452.55,0.21,Card
104956,2025-05-05,South,Laptop,1,51086.56,0.32,Card
106445,2025-06-12,West,Headphones,1,3151.99,0.1,UPI
100353,2025-01-09,East,Laptop,1,57070.49,0.33,COD
104698,2025-04-29,South,Headphones,1,2616.3,0.35,COD
100107,2025-01-03,South,Smartwatch,1,6757.13,0.35,COD
104467,2025-04-23,South,Smartwatch,1,8539.81,0.18,COD
104804,2025-05-01,South,Camera,1,45179.6,0.02,UPI
100120,2025-01-04,West,Headphones,6,2958.96,0.3,Card
102914,2025-03-15,West,Phone,1,35116.61,0.18,UPI
105142,2025-05-10,North,Laptop,1,64376.24,0.3,Card
100364,2025-01-09,South,Phone,1,32251.03,0.35,UPI
105248,2025-05-13,East,Tablet,2,18280.11,0.22,Card
101644,2025-02-11,North,Laptop,1,66180.82,0.05,Card
106124,2025-06-04,South,Headphones,1,2927.06,0.11,Wallet
100872,2025-01-23,North,Laptop,1,59019.27,0.16,COD
100898,2025-01-24,North,Smartwatch,1,8307.01,0.11,Card
102673,2025-03-09,North,Laptop,3,59606.33,0.06,COD
105048,2025-05-08,East,Headphones,1,3227.14,0.28,COD
102752,2025-03-11,South,Tablet,1,20466.51,0.15,Card
104884,2025-05-03,East,Laptop,1,54121.14,0.05,Wallet
105161,2025-05-11,North,Phone,1,30512.9,0.09,Wallet
105066,2025-05-08,South,Headphones,1,2617.19,0.11,UPI
103901,2025-04-09,East,Phone,1,30236.99,0.31,UPI
104638,2025-04-27,West,Smartwatch,1,8939.92,0.18,Wallet
105200,2025-05-12,North,Camera,1,43246.53,0.13,Card
102839,2025-03-13,East,Headphones,1,2738.46,0.31,Card
104487,2025-04-24,East,Headphones,1,3314.88,0.34,Card
106072,2025-06-02,West,Camera,1,44605.35,0.32,Card
102748,2025-03-11,East,Phone,2,30476.33,0.29,Wallet
106351,2025-06-09,East,Smartwatch,1,8623.78,0.34,UPI
103012,2025-03-18,South,Smartwatch,1,7509.74,0.35,UPI
101903,2025-02-18,West,Smartwatch,2,8797.36,0.21,Card
105304,2025-05-14,East,Headphones,1,2699.49,0.32,Wallet
105709,2025-05-24,North,Headphones,1,3364.64,0.09,Wallet
106968,2025-06-25,East,Laptop,2,61921.05,0.1,Wallet
101524,2025-02-08,South,Headphones,1,2769.25,0.09,UPI
103502,2025-03-30,South,Laptop,1,56905.27,0.19,Wallet
104879,2025-05-03,South,Headphones,1,2968.67,0.2,Wallet
101960,2025-02-19,South,Tablet,1,18089.66,0.02,COD
102027,2025-02-21,East,Laptop,2,54397.97,0.2,Wallet
106474,2025-06-12,East,Phone,1,33411.81,0.35,Card
105109,2025-05-09,South,Camera,1,47308.84,0.3,COD
104493,2025-04-24,West,Headphones,2,2865.19,0.05,COD
106402,2025-06-11,West,Laptop,1,53629.9,0.19,COD
103600,2025-04-01,North,Phone,1,31906.8,0.14,Wallet
104300,2025-04-19,West,Tablet,1,19733.32,0.35,Wallet
105542,2025-05-20,West,Camera,1,43988.75,0.13,COD
104515,2025-04-24,East,Camera,3,47976.16,0.15,UPI
106260,2025-06-07,North,Camera,1,40279.33,0.35,COD
100055,2025-01-02,South,Laptop,3,58929.84,0.32,UPI
104976,2025-05-06,West,Camera,1,43605.56,0.3,Card
101261,2025-02-02,West,Phone,6,30128.17,0.06,COD
102327,2025-02-28,North,Tablet,1,20864.95,0.18,UPI
100340,2025-01-09,East,Laptop,1,68510.09,0.2,COD
106105,2025-06-03,North,Phone,1,29005.26,0.19,COD
104140,2025-04-15,South,Tablet,1,23778.29,0.03,Wallet
103247,2025-03-23,West,Smartwatch,1,8317.86,0.18,UPI
101727,2025-02-13,North,Tablet,1,17283.83,0.1,UPI
101325,2025-02-03,East,Smartwatch,1,7867.32,0.28,Wallet
104389,2025-04-21,East,Smartwatch,1,7934.05,0.16,Card
105761,2025-05-25,West,Phone,1,30938.23,0.13,COD
102018,2025-02-20,West,Tablet,1,17564.48,0.05,Card
100482,2025-01-12,South,Phone,1,30125.31,0.27,Wallet
106864,2025-06-22,South,Laptop,1,66446.14,0.12,COD
103780,2025-04-06,East,Camera,1,38631.07,0.23,Card
106979,2025-06-25,South,Laptop,5,54183.76,0.21,Wallet
104428,2025-04-22,North,Smartwatch,1,8073.05,0.14,UPI
101810,2025-02-15,East,Smartwatch,4,9164.75,0.1,Card
105099,2025-05-09,North,Phone,1,31731.42,0.05,Card
102969,2025-03-16,East,Tablet,1,21659.53,0.25,COD
100671,2025-01-17,East,Laptop,1,55370.02,0.21,COD
106389,2025-06-10,East,Headphones,1,3181.51,0.17,Wallet
103590,2025-04-01,West,Headphones,1,3005.96,0.15,UPI
101421,2025-02-06,East,Phone,1,27902.43,0.13,COD
104393,2025-04-21,South,Headphones,1,2782.64,0.21,UPI
100187,2025-01-05,East,Tablet,1,19818.44,0.11,UPI
103251,2025-03-23,South,Laptop,1,56698.0,0.24,Card
104945,2025-05-05,East,Phone,1,32546.71,0.09,COD
101477,2025-02-07,West,Phone,4,27567.97,0.21,Card
103406,2025-03-27,East,Camera,1,42342.06,0.04,Wallet
104816,2025-05-02,South,Headphones,1,3000.81,0.35,Wallet
103401,2025-03-27,West,Headphones,1,3217.6,0.2,COD
102471,2025-03-03,North,Laptop,1,60841.58,0.06,COD
101802,2025-02-15,West,Tablet,1,21124.67,0.15,Wallet
102537,2025-03-05,East,Headphones,1,2975.63,0.04,COD
104451,2025-04-23,East,Phone,1,33570.67,0.28,UPI
101512,2025-02-07,East,Tablet,1,20036.21,0.35,COD
104595,2025-04-26,East,Headphones,1,3218.05,0.26,Card
103935,2025-04-09,South,Laptop,1,59543.73,0.08,Wallet
105322,2025-05-15,North,Headphones,1,2851.21,0.03,COD
104656,2025-04-28,South,Tablet,1,18619.39,0.23,Card
103293,2025-03-24,South,Smartwatch,1,8704.49,0.09,UPI
104026,2025-04-12,East,Smartwatch,1,7836.84,0.07,COD
100236,2025-01-07,North,Phone,1,31424.72,0.15,Card
100282,2025-01-08,North,Laptop,1,60853.76,0.03,Card
106716,2025-06-18,South,Laptop,5,61780.23,0.12,Wallet
104304,2025-04-19,East,Tablet,1,21132.29,0.33,Wallet
102359,2025-02-28,North,Phone,1,29089.61,0.14,UPI
103153,2025-03-21,South,Phone,1,32044.38,0.1,UPI
106630,2025-06-16,West,Tablet,2,20444.93,0.12,COD
105243,2025-05-13,West,Laptop,1,58457.23,0.06,UPI
104446,2025-04-23,South,Phone,1,27298.97,0.16,Card
104067,2025-04-13,West,Smartwatch,2,8502.05,0.13,COD
105465,2025-05-18,North,Camera,1,49766.19,0.09,COD
104630,2025-04-27,North,Smartwatch,1,7783.71,0.16,Card
101444,2025-02-06,South,Laptop,2,62222.6,0.12,UPI
101928,2025-02-18,South,Laptop,1,63245.42,0.2,UPI
102894,2025-03-14,North,Tablet,1,17875.62,0.13,Card
100468,2025-01-12,East,Headphones,2,2826.84,0.3,UPI
106139,2025-06-04,North,Headphones,1,2946.79,0.12,Wallet
101649,2025-02-11,West,Laptop,1,58937.01,0.11,Card
104040,2025-04-12,West,Smartwatch,1,8488.45,0.07,COD
102133,2025-02-23,South,Camera,1,44772.86,0.08,UPI
105965,2025-05-31,South,Smartwatch,1,8299.46,0.26,COD
104732,2025-04-30,West,Smartwatch,1,7859.63,0.35,Card
102611,2025-03-07,West,Camera,1,44785.65,0.25,COD
100418,2025-01-11,North,Headphones,1,3055.32,0.29,COD
101702,2025-02-12,West,Camera,1,51551.25,0.06,COD
106748,2025-06-19,South,Headphones,1,2638.59,0.06,UPI
103657,2025-04-03,South,Headphones,2,3200.66,0.31,Wallet
100950,2025-01-26,South,Tablet,3,19633.1,0.16,Card
101129,2025-01-30,South,Phone,1,29281.17,0.32,UPI
105341,2025-05-15,West,Laptop,1,67490.95,0.35,UPI
106269,2025-06-07,North,Phone,1,30167.07,0.16,COD
103178,2025-03-21,East,Smartwatch,1,8822.5,0.27,Card
100437,2025-01-11,West,Tablet,1,19048.92,0.35,UPI
105539,2025-05-20,North,Tablet,1,18935.61,0.08,Card
102265,2025-02-26,North,Tablet,4,20603.25,0.04,Wallet
104502,2025-04-24,East,Phone,1,30620.88,0.14,Card
103068,2025-03-19,North,Smartwatch,1,8510.14,0.13,Card
103041,2025-03-18,South,Phone,1,29474.51,0.09,COD
106842,2025-06-21,South,Headphones,1,3702.02,0.08,COD
104951,2025-05-05,East,Tablet,1,18655.81,0.04,Card
101436,2025-02-06,,Laptop,1,66269.74,0.29,Wallet
102893,2025-03-14,South,Headphones,1,3013.6,0.1,Wallet
106299,2025-06-08,West,Tablet,1,21793.26,0.14,COD
106985,2025-06-25,North,Tablet,2,18726.89,0.14,Wallet
102823,2025-03-13,South,Phone,1,29397.66,0.09,UPI
104396,2025-04-22,East,Laptop,3,53950.78,0.1,COD
100397,2025-01-10,West,Smartwatch,1,8113.09,0.33,Card
100534,2025-01-13,North,Laptop,1,64106.29,0.07,UPI
100821,2025-01-22,North,Headphones,1,2772.96,0.14,Wallet
101848,2025-02-16,South,Laptop,4,57298.88,0.19,COD
101571,2025-02-09,South,Smartwatch,1,8535.76,0.23,Card
105365,2025-05-16,South,Phone,1,30453.43,0.08,Card
106060,2025-06-02,East,Laptop,3,54906.61,0.0,COD
100883,2025-01-24,South,Tablet,1,20125.83,0.28,COD
102382,2025-03-01,West,Headphones,1,2911.53,0.19,UPI
106690,2025-06-18,South,Camera,1,45905.26,0.25,UPI
102374,2025-03-01,South,Smartwatch,3,7367.83,0.06,COD
101417,2025-02-05,East,Phone,1,27771.48,0.31,Wallet
101563,2025-02-08,South,Camera,1,49238.56,0.32,UPI
100175,2025-01-05,North,Smartwatch,1,7923.81,0.35,Card
101065,2025-01-29,East,Phone,2,30906.19,0.07,Wallet
101995,2025-02-20,South,Phone,1,28629.15,0.21,Card
